"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 14, 2020","117.34","117.30","117.34","117.30","0.40K","0.12%"
"Apr 09, 2020","117.20","117.19","117.25","117.15","0.32K","-0.11%"
"Apr 08, 2020","117.32","117.21","117.32","117.21","86.16K","0.05%"
"Apr 07, 2020","117.26","117.17","117.27","117.17","1.45K","-0.08%"
"Apr 06, 2020","117.36","117.22","117.36","117.12","0.49K","0.10%"
"Apr 03, 2020","117.24","117.22","117.24","117.13","0.04K","-0.01%"
"Apr 02, 2020","117.25","117.22","117.25","117.14","0.06K","0.00%"
"Apr 01, 2020","117.25","117.04","117.25","117.04","0.09K","0.09%"
"Mar 31, 2020","117.14","117.41","117.41","117.14","0.29K","-0.10%"
"Mar 30, 2020","117.26","117.43","117.43","117.26","0.02K","0.00%"
"Mar 27, 2020","117.26","117.22","117.38","117.15","3.33K","0.03%"
"Mar 25, 2020","117.24","117.22","117.36","117.22","2.36K","0.00%"
"Mar 24, 2020","117.24","117.20","117.25","117.13","0.17K","-0.00%"
"Mar 23, 2020","117.25","117.22","117.36","117.13","0.48K","-0.04%"
"Mar 20, 2020","117.29","117.30","117.30","117.29","0.06K","0.06%"
"Mar 18, 2020","117.22","117.22","117.34","117.22","21.47K","0.00%"
"Mar 17, 2020","117.22","117.31","117.31","117.22","15.00K","-0.03%"
"Mar 16, 2020","117.26","117.26","117.26","117.26","-","-0.03%"
"Mar 13, 2020","117.30","117.22","117.30","117.22","0.41K","0.06%"
"Mar 12, 2020","117.23","117.32","117.32","117.23","14.00K","-0.09%"
"Mar 11, 2020","117.33","117.32","117.36","117.32","0.00K","0.02%"
"Mar 10, 2020","117.31","117.29","117.31","117.29","-","-0.02%"
"Mar 09, 2020","117.33","117.30","117.33","117.30","0.21K","-0.01%"
"Mar 06, 2020","117.34","117.35","117.35","117.34","-","0.00%"
"Mar 05, 2020","117.34","117.34","117.34","117.34","-","-0.04%"
"Mar 04, 2020","117.39","117.33","117.39","117.33","15.20K","0.03%"
"Mar 03, 2020","117.35","117.34","117.35","117.34","-","-0.02%"
"Mar 02, 2020","117.37","117.34","117.37","117.34","6.00K","0.04%"
"Feb 28, 2020","117.32","117.35","117.35","117.32","4.25K","-0.05%"
"Feb 27, 2020","117.38","117.35","117.38","117.33","5.29K","0.02%"
"Feb 26, 2020","117.36","117.36","117.36","117.36","-","0.00%"
"Feb 25, 2020","117.36","117.36","117.36","117.36","-","0.00%"
"Feb 24, 2020","117.36","117.39","117.39","117.36","0.25K","0.00%"
"Feb 21, 2020","117.36","117.36","117.36","117.34","0.07K","0.00%"
"Feb 20, 2020","117.36","117.36","117.36","117.36","-","-0.01%"
"Feb 19, 2020","117.37","117.37","117.37","117.37","-","-0.01%"
"Feb 18, 2020","117.38","117.38","117.38","117.38","-","0.00%"
"Feb 17, 2020","117.38","117.38","117.38","117.38","-","0.00%"
"Feb 14, 2020","117.38","117.38","117.38","117.38","-","0.00%"
"Feb 13, 2020","117.38","117.42","117.42","117.38","0.09K","-0.01%"
