"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 24, 2020","248.24","248.64","248.64","248.27","0.34K","-0.21%"
"Jul 23, 2020","248.75","248.93","248.93","248.93","0.00K","0.06%"
"Jul 22, 2020","248.61","248.55","248.55","248.50","0.62K","0.15%"
"Jul 21, 2020","248.25","247.81","248.20","247.80","0.67K","0.06%"
"Jul 20, 2020","248.11","247.92","248.20","247.73","0.79K","0.22%"
"Jul 17, 2020","247.57","247.57","247.57","247.57","-","-0.10%"
"Jul 16, 2020","247.83","247.55","247.58","247.36","0.77K","0.15%"
"Jul 15, 2020","247.47","247.76","247.76","247.76","0.30K","0.02%"
"Jul 14, 2020","247.43","247.43","247.43","247.43","-","0.19%"
"Jul 13, 2020","246.97","247.28","247.40","247.28","1.03K","-0.25%"
"Jul 10, 2020","247.58","247.58","247.58","247.58","-","-0.01%"
"Jul 09, 2020","247.61","247.33","247.33","247.33","0.07K","0.06%"
"Jul 08, 2020","247.47","247.64","247.80","247.41","0.41K","0.07%"
"Jul 07, 2020","247.30","247.59","247.59","247.16","0.50K","-0.02%"
"Jul 06, 2020","247.36","247.36","247.36","247.36","-","0.07%"
"Jul 03, 2020","247.19","247.79","247.79","247.30","0.01K","-0.05%"
"Jul 02, 2020","247.32","247.14","247.43","246.71","0.05K","0.25%"
"Jul 01, 2020","246.71","247.30","247.30","246.84","0.22K","-0.24%"
"Jun 29, 2020","247.31","247.45","247.45","247.45","0.37K","-0.02%"
"Jun 26, 2020","247.37","247.23","247.68","247.23","0.64K","0.09%"
"Jun 24, 2020","247.15","246.87","247.01","246.83","0.33K","0.10%"
"Jun 23, 2020","246.91","247.23","247.23","247.23","0.20K","-0.09%"
"Jun 22, 2020","247.13","247.35","247.51","247.21","1.71K","0.23%"
"Jun 19, 2020","246.56","246.32","246.32","246.32","0.25K","0.07%"
"Jun 18, 2020","246.38","246.10","246.23","246.09","0.02K","0.07%"
"Jun 17, 2020","246.20","246.44","246.45","246.39","1.12K","0.07%"
"Jun 15, 2020","246.04","246.12","246.12","246.12","0.25K","0.03%"
"Jun 12, 2020","245.97","245.75","246.13","245.75","0.01K","0.45%"
"Jun 10, 2020","244.86","245.00","245.00","244.51","1.08K","-0.22%"
"Jun 09, 2020","245.41","245.88","245.88","245.32","1.32K","-0.10%"
"Jun 08, 2020","245.66","245.65","246.00","245.65","4.74K","0.19%"
"Jun 05, 2020","245.20","245.50","245.50","245.45","0.47K","-0.11%"
"Jun 04, 2020","245.47","244.88","245.74","244.88","4.16K","0.30%"
"Jun 03, 2020","244.74","244.74","244.74","244.74","-","-0.26%"
"Jun 02, 2020","245.37","245.37","245.37","245.37","-","0.05%"
"Jun 01, 2020","245.24","245.71","245.72","245.48","0.91K","-0.09%"
"May 29, 2020","245.46","245.33","245.33","245.08","0.18K","0.03%"
"May 28, 2020","245.38","244.51","245.05","244.50","0.03K","0.16%"
"May 27, 2020","244.99","245.01","245.23","244.72","3.55K","0.10%"
"May 25, 2020","244.74","244.90","245.02","244.90","0.00K","0.04%"
"May 22, 2020","244.65","244.43","244.88","244.43","0.54K","0.02%"
"May 21, 2020","244.61","244.82","244.82","244.82","0.17K","0.09%"
"May 20, 2020","244.40","244.00","244.06","243.76","0.06K","0.08%"
"May 19, 2020","244.21","244.28","244.47","244.22","2.96K","0.17%"
"May 18, 2020","243.80","244.22","244.24","243.43","1.07K","0.13%"
"May 15, 2020","243.48","244.26","244.26","243.78","0.00K","-0.13%"
"May 14, 2020","243.80","243.73","243.77","243.43","1.93K","-0.08%"
"May 13, 2020","243.99","244.20","244.37","244.20","0.00K","0.21%"
"May 12, 2020","243.48","243.69","243.83","243.45","1.79K","0.02%"
"May 11, 2020","243.44","243.63","243.72","243.29","2.01K","-0.23%"
"May 08, 2020","244.01","244.21","244.37","244.11","1.44K","0.22%"
"May 07, 2020","243.48","242.57","243.53","242.57","0.30K","0.21%"
"May 06, 2020","242.97","242.97","242.97","242.97","-","-0.43%"
"May 05, 2020","244.03","244.00","244.30","244.00","1.73K","-0.12%"
"May 04, 2020","244.33","244.47","244.55","244.47","0.40K","-0.13%"
"Apr 30, 2020","244.66","243.29","244.27","243.28","0.05K","0.46%"
"Apr 29, 2020","243.54","243.19","243.19","243.19","0.25K","0.18%"
"Apr 28, 2020","243.11","243.22","243.22","243.22","0.64K","0.33%"
"Apr 27, 2020","242.32","242.89","243.18","242.32","2.15K","0.09%"
"Apr 24, 2020","242.11","240.69","241.84","240.68","1.60K","0.39%"
"Apr 23, 2020","241.16","241.16","241.16","241.16","-","0.36%"
"Apr 22, 2020","240.29","240.57","240.58","240.07","0.40K","-0.14%"
"Apr 21, 2020","240.62","241.47","241.47","240.39","0.42K","-0.36%"
"Apr 20, 2020","241.50","242.43","242.45","241.82","0.49K","-0.44%"
"Apr 17, 2020","242.57","242.75","242.75","242.31","0.49K","0.14%"
"Apr 16, 2020","242.22","242.23","242.46","242.23","0.04K","0.10%"
"Apr 15, 2020","241.97","242.02","242.63","242.02","2.44K","-0.14%"
"Apr 14, 2020","242.30","242.83","242.83","242.83","0.23K","-0.28%"
"Apr 09, 2020","242.97","242.97","242.97","242.97","-","0.41%"
"Apr 08, 2020","241.97","241.97","241.97","241.97","0.06K","-0.25%"
"Apr 07, 2020","242.58","243.66","243.66","243.66","0.17K","-0.52%"
"Apr 06, 2020","243.84","243.78","243.79","243.78","0.30K","0.07%"
"Apr 03, 2020","243.68","244.68","244.71","244.68","0.42K","-0.16%"
"Apr 02, 2020","244.08","244.08","244.08","244.08","-","0.27%"
"Apr 01, 2020","243.43","243.59","243.59","243.43","0.03K","-0.40%"
"Mar 31, 2020","244.40","245.58","245.81","245.23","1.78K","-0.37%"
"Mar 30, 2020","245.30","245.02","245.02","245.00","0.82K","-0.16%"
"Mar 27, 2020","245.70","246.63","246.64","246.30","8.38K","1.47%"
"Mar 25, 2020","242.14","242.81","242.81","241.43","0.04K","-0.01%"
"Mar 24, 2020","242.17","243.38","243.39","241.08","0.65K","-0.33%"
"Mar 23, 2020","242.98","244.20","244.20","241.46","1.43K","-0.46%"
"Mar 20, 2020","244.11","243.42","244.11","243.42","0.49K","1.40%"
"Mar 19, 2020","240.75","239.61","243.18","239.59","0.22K","1.27%"
"Mar 18, 2020","237.74","233.24","238.35","233.20","0.27K","-1.90%"
"Mar 17, 2020","242.34","239.69","242.34","238.27","1.04K","0.86%"
"Mar 16, 2020","240.27","241.03","242.17","238.39","0.23K","-1.09%"
"Mar 13, 2020","242.93","241.63","242.27","241.63","0.18K","-0.63%"
"Mar 12, 2020","244.47","248.03","248.82","248.03","0.06K","-1.63%"
"Mar 11, 2020","248.51","248.21","248.21","248.21","0.12K","0.31%"
"Mar 10, 2020","247.73","247.86","248.15","247.06","0.57K","-0.19%"
"Mar 09, 2020","248.19","248.18","248.33","247.90","1.30K","-0.40%"
"Mar 06, 2020","249.19","248.97","249.32","248.82","0.07K","-0.00%"
"Mar 05, 2020","249.20","249.32","249.32","248.98","0.07K","0.35%"
"Mar 02, 2020","248.33","248.64","248.64","248.62","0.14K","-0.05%"
"Feb 28, 2020","248.46","248.46","248.46","248.46","0.05K","0.08%"
"Feb 27, 2020","248.26","248.58","248.58","248.47","0.92K","-0.08%"
"Feb 26, 2020","248.47","248.50","248.52","248.50","0.61K","-0.07%"
"Feb 25, 2020","248.65","248.42","248.50","248.42","0.01K","0.03%"
"Feb 24, 2020","248.57","248.57","248.57","248.57","0.02K","0.13%"
"Feb 18, 2020","248.25","248.57","248.57","248.57","0.00K","-0.02%"
"Feb 13, 2020","248.31","248.25","248.68","248.25","3.26K","0.07%"
"Feb 12, 2020","248.14","248.03","248.31","247.87","2.23K","0.06%"
"Feb 11, 2020","248.00","248.13","248.13","248.13","0.01K","-0.05%"
"Feb 10, 2020","248.13","248.14","248.14","247.97","0.77K","0.06%"
"Feb 07, 2020","247.97","248.02","248.02","248.02","0.02K","0.09%"
"Feb 06, 2020","247.75","247.50","247.50","247.50","0.02K","-0.04%"
"Feb 05, 2020","247.86","248.23","248.24","247.92","0.12K","-0.11%"
"Feb 04, 2020","248.14","248.33","248.34","248.24","0.46K","-0.08%"
"Feb 03, 2020","248.35","248.49","248.49","248.40","0.27K","0.10%"
"Jan 30, 2020","248.09","247.81","247.81","247.81","0.16K","0.15%"
"Jan 29, 2020","247.73","247.74","247.74","247.74","0.03K","0.14%"
"Jan 28, 2020","247.39","247.66","247.66","247.66","0.04K","0.38%"
"Jan 24, 2020","246.45","246.28","246.28","246.28","0.36K","0.39%"
"Jan 22, 2020","245.49","245.52","245.58","245.27","0.57K","0.13%"
"Jan 20, 2020","245.16","244.95","244.95","244.95","0.02K","0.03%"
"Jan 17, 2020","245.08","245.04","245.15","245.04","0.09K","0.05%"
"Jan 16, 2020","244.96","245.10","245.10","245.10","0.02K","-0.07%"
"Jan 15, 2020","245.14","245.27","245.29","245.27","0.50K","0.08%"
"Jan 14, 2020","244.95","244.85","244.85","244.85","0.17K","0.03%"
"Jan 13, 2020","244.88","245.17","245.17","245.07","0.11K","-0.19%"
"Jan 10, 2020","245.35","245.39","245.39","245.30","0.03K","0.09%"
"Jan 09, 2020","245.14","245.07","245.07","245.06","0.33K","-0.19%"
"Jan 07, 2020","245.61","245.59","245.73","245.59","0.74K","0.19%"
"Jan 02, 2020","245.15","245.29","245.29","245.14","0.02K","-0.01%"
"Dec 23, 2019","245.18","245.28","245.28","245.28","0.01K","-0.02%"
"Dec 20, 2019","245.22","245.07","245.40","245.07","2.63K","-0.03%"
"Dec 19, 2019","245.29","245.19","246.28","245.02","2.93K","-0.10%"
"Dec 18, 2019","245.54","246.20","246.21","245.54","7.73K","-0.18%"
"Dec 17, 2019","245.99","245.82","245.88","245.80","1.60K","-0.02%"
"Dec 13, 2019","246.04","245.45","245.45","245.35","0.08K","0.17%"
"Dec 10, 2019","245.63","245.35","245.35","245.35","0.18K","0.04%"
"Dec 09, 2019","245.53","245.41","245.44","245.41","0.06K","0.18%"
"Dec 06, 2019","245.10","244.93","245.08","244.93","0.13K","0.03%"
"Dec 05, 2019","245.02","245.21","245.41","245.21","0.19K","-0.26%"
"Dec 04, 2019","245.67","246.05","246.05","245.62","0.25K","-0.07%"
"Dec 03, 2019","245.84","244.76","245.69","244.76","0.45K","0.36%"
"Dec 02, 2019","244.97","245.37","245.37","245.37","0.87K","-0.56%"
"Nov 26, 2019","246.34","246.18","246.18","246.18","1.05K","0.05%"
"Nov 25, 2019","246.21","246.06","246.33","246.06","0.25K","0.03%"
"Nov 22, 2019","246.14","245.42","245.86","245.42","0.50K","0.11%"
"Nov 19, 2019","245.86","245.95","245.95","245.95","0.67K","-0.06%"
"Nov 18, 2019","246.00","245.70","246.24","245.70","3.20K","0.07%"
"Nov 15, 2019","245.84","245.73","245.94","245.70","0.90K","0.07%"
"Nov 13, 2019","245.67","245.86","245.86","245.81","1.36K","0.06%"
"Nov 12, 2019","245.53","245.34","245.56","245.34","0.54K","0.04%"
"Nov 11, 2019","245.43","245.56","245.67","245.34","1.03K","-0.17%"
"Nov 08, 2019","245.85","245.84","245.84","245.74","0.10K","-0.05%"
"Nov 07, 2019","245.97","246.19","246.19","246.19","1.00K","-0.39%"
"Nov 06, 2019","246.94","246.64","246.85","246.64","0.12K","-0.02%"
"Nov 05, 2019","246.99","247.03","247.03","247.03","0.36K","-0.28%"
"Oct 31, 2019","247.69","247.89","247.95","247.78","0.85K","0.23%"
"Oct 30, 2019","247.12","247.20","247.20","247.18","1.29K","0.06%"
"Oct 28, 2019","246.96","247.23","247.23","246.88","0.28K","-0.36%"
"Oct 24, 2019","247.85","247.71","247.71","247.71","0.21K","0.23%"
"Oct 21, 2019","247.29","247.22","247.34","247.18","0.57K","-0.22%"
"Oct 18, 2019","247.83","247.94","247.94","247.85","0.02K","-0.07%"
"Oct 17, 2019","248.01","247.58","247.89","247.58","0.01K","0.02%"
"Oct 16, 2019","247.95","248.09","248.09","247.81","0.13K","-0.06%"
"Oct 15, 2019","248.11","248.47","248.47","248.14","0.00K","-0.01%"
"Oct 11, 2019","248.13","248.23","248.23","248.23","0.01K","-0.08%"
"Oct 10, 2019","248.32","248.84","248.84","248.59","0.19K","-0.33%"
"Oct 09, 2019","249.15","249.51","249.51","249.23","0.62K","-0.17%"
"Oct 08, 2019","249.57","249.40","249.59","249.40","0.21K","0.09%"
"Oct 07, 2019","249.34","249.55","249.74","249.55","0.15K","-0.08%"
"Oct 04, 2019","249.53","249.64","249.64","249.64","0.26K","0.06%"
"Oct 01, 2019","249.37","249.12","249.16","248.95","0.87K","-0.04%"
"Sep 30, 2019","249.48","249.21","249.21","249.21","0.40K","0.10%"
"Sep 26, 2019","249.24","249.14","249.15","249.13","0.66K","0.02%"
"Sep 25, 2019","249.20","249.34","249.41","249.33","0.76K","-0.09%"
"Sep 24, 2019","249.43","249.19","249.43","249.19","0.07K","0.41%"
"Sep 20, 2019","248.42","248.64","248.64","248.29","0.44K","-0.04%"
"Sep 19, 2019","248.52","248.60","248.60","248.36","0.47K","-0.04%"
"Sep 16, 2019","248.63","248.47","248.77","248.47","0.00K","-0.54%"
"Sep 06, 2019","249.99","249.54","249.97","249.31","3.71K","-0.17%"
"Sep 04, 2019","250.41","250.47","250.47","250.13","0.03K","-0.06%"
"Sep 03, 2019","250.56","250.57","250.57","250.39","0.00K","0.15%"
"Sep 02, 2019","250.18","250.00","250.00","250.00","0.02K","0.04%"
"Aug 30, 2019","250.09","250.54","250.54","250.54","0.02K","-0.01%"
"Aug 29, 2019","250.12","250.37","250.45","250.37","0.10K","0.70%"
"Aug 26, 2019","248.39","248.28","248.51","248.28","0.07K","-0.01%"
"Aug 21, 2019","248.41","248.32","248.32","248.32","0.14K","-0.04%"
"Aug 20, 2019","248.50","247.86","248.57","247.86","0.27K","0.09%"
"Aug 16, 2019","248.28","248.66","248.66","248.58","0.01K","0.69%"
"Aug 12, 2019","246.57","246.45","246.45","246.45","0.03K","-0.63%"
"Aug 07, 2019","248.13","247.64","247.64","247.58","3.58K","0.32%"
"Aug 06, 2019","247.35","247.20","247.42","247.20","1.20K","0.20%"
"Aug 05, 2019","246.86","246.99","246.99","246.99","0.01K","0.04%"
"Jul 31, 2019","246.75","246.51","246.89","246.51","2.89K","0.19%"
"Jul 29, 2019","246.27","246.51","246.51","246.51","0.16K","0.02%"
"Jul 26, 2019","246.21","246.14","246.14","246.14","0.00K","-0.05%"
"Jul 25, 2019","246.34","246.58","247.64","246.36","0.18K","-0.10%"
"Jul 24, 2019","246.59","246.53","246.53","246.53","0.02K","0.25%"
"Jul 23, 2019","245.97","245.84","245.86","245.72","1.29K","0.11%"
"Jul 22, 2019","245.70","245.93","245.93","245.62","0.15K","-0.08%"
"Jul 19, 2019","245.89","245.98","245.98","245.98","0.28K","-0.01%"
"Jul 18, 2019","245.91","245.66","246.11","245.66","0.33K","0.17%"
"Jul 17, 2019","245.49","245.45","245.45","245.31","0.04K","0.15%"
"Jul 16, 2019","245.13","245.48","245.49","245.48","0.18K","0.09%"
"Jul 15, 2019","244.90","244.54","244.77","244.53","2.25K","0.32%"
"Jul 12, 2019","244.13","244.39","244.39","244.00","32.88K","-0.18%"
"Jul 11, 2019","244.56","244.86","244.86","244.49","0.43K","-0.08%"
"Jul 10, 2019","244.76","244.53","244.70","243.41","75.44K","-0.09%"
"Jul 09, 2019","244.97","245.00","245.00","244.85","0.09K","0.03%"
"Jul 08, 2019","244.89","244.95","245.13","244.95","0.08K","-0.08%"
"Jul 05, 2019","245.08","245.93","245.93","245.63","0.06K","-0.27%"
"Jul 04, 2019","245.75","245.94","246.09","245.69","0.04K","-0.11%"
"Jul 03, 2019","246.02","245.77","245.83","245.68","1.84K","0.42%"
"Jul 02, 2019","244.98","244.73","244.88","244.73","0.45K","0.19%"
"Jul 01, 2019","244.51","243.56","244.48","243.56","0.59K","0.39%"
"Jun 28, 2019","243.57","243.30","243.49","243.30","0.03K","0.14%"
"Jun 27, 2019","243.24","242.97","243.21","242.97","0.34K","0.05%"
"Jun 26, 2019","243.11","243.05","243.23","243.05","0.04K","0.00%"
"Jun 24, 2019","243.11","243.13","243.27","243.00","0.08K","0.08%"
"Jun 21, 2019","242.92","243.10","243.36","242.98","0.95K","-0.21%"
"Jun 20, 2019","243.42","242.96","243.89","242.96","0.05K","0.08%"
"Jun 19, 2019","243.23","243.07","243.34","243.07","0.06K","-0.17%"
"Jun 18, 2019","243.64","242.92","243.66","242.84","0.10K","0.68%"
"Jun 17, 2019","241.99","241.81","242.03","241.81","0.20K","-0.01%"
"Jun 14, 2019","242.01","242.15","242.16","242.00","1.37K","0.14%"
"Jun 13, 2019","241.68","241.44","241.76","241.44","0.14K","0.09%"
"Jun 12, 2019","241.47","241.47","241.66","241.38","0.20K","-0.13%"
"Jun 11, 2019","241.78","241.80","241.80","241.61","0.11K","0.06%"
"Jun 10, 2019","241.63","241.57","241.72","241.38","0.14K","-0.17%"
"Jun 07, 2019","242.04","241.55","242.43","241.54","5.22K","0.31%"
"Jun 06, 2019","241.29","241.29","241.48","241.28","0.51K","0.06%"
"Jun 05, 2019","241.15","240.83","240.94","240.80","0.66K","0.12%"
"Jun 04, 2019","240.85","240.87","241.02","240.69","1.13K","0.16%"
"Jun 03, 2019","240.47","240.53","240.69","240.53","2.89K","0.09%"
"May 31, 2019","240.25","239.88","240.37","239.88","0.24K","0.09%"
"May 30, 2019","240.04","240.06","240.34","240.06","0.05K","-0.05%"
"May 29, 2019","240.15","239.94","240.29","239.94","1.80K","0.13%"
"May 28, 2019","239.85","239.59","239.79","239.59","0.17K","-0.07%"
"May 27, 2019","240.02","240.33","240.34","240.08","1.31K","-0.09%"
"May 24, 2019","240.23","240.27","240.27","240.06","0.58K","0.16%"
"May 23, 2019","239.84","239.71","239.92","239.71","0.07K","0.09%"
"May 22, 2019","239.62","239.44","239.70","239.44","0.09K","0.07%"
"May 21, 2019","239.46","239.47","239.47","239.33","0.36K","0.03%"
"May 20, 2019","239.38","239.43","239.72","239.31","0.25K","-0.12%"
"May 17, 2019","239.67","239.67","239.83","239.67","0.14K","0.09%"
"May 16, 2019","239.46","239.38","239.52","239.35","0.15K","0.13%"
"May 15, 2019","239.14","239.04","239.21","239.04","0.05K","0.04%"
"May 14, 2019","239.05","239.02","239.26","239.02","0.34K","-0.07%"
"May 13, 2019","239.21","239.10","239.29","239.03","0.25K","-0.01%"
"May 10, 2019","239.24","239.20","239.24","239.05","0.27K","-0.01%"
"May 09, 2019","239.26","239.32","239.32","239.23","0.08K","-0.11%"
"May 08, 2019","239.52","239.45","239.46","239.27","0.49K","-0.03%"
"May 07, 2019","239.60","239.75","239.75","239.48","0.73K","0.07%"
"May 06, 2019","239.44","239.50","239.50","239.26","0.63K","-0.02%"
"May 03, 2019","239.48","239.27","239.32","239.13","0.99K","0.07%"
"May 02, 2019","239.32","239.23","239.46","239.23","0.05K","0.01%"
"Apr 30, 2019","239.29","239.15","239.15","238.73","0.12K","0.05%"
"Apr 29, 2019","239.17","239.21","239.36","239.07","0.05K","-0.03%"
"Apr 26, 2019","239.23","238.92","239.08","238.92","0.45K","0.24%"
"Apr 25, 2019","238.66","238.75","238.75","238.75","0.01K","-0.12%"
"Apr 24, 2019","238.94","238.42","238.70","238.42","0.16K","0.24%"
"Apr 23, 2019","238.37","238.56","238.56","238.41","0.09K","-0.22%"
"Apr 18, 2019","238.90","238.27","238.82","238.26","0.21K","0.19%"
"Apr 17, 2019","238.45","238.35","238.60","238.35","0.11K","-0.05%"
"Apr 16, 2019","238.56","238.62","238.80","238.39","3.84K","-0.10%"
"Apr 15, 2019","238.80","238.92","239.12","238.92","0.14K","-0.11%"
"Apr 12, 2019","239.06","239.50","239.54","239.42","0.02K","-0.20%"
"Apr 11, 2019","239.54","239.27","239.44","239.27","0.02K","0.05%"
"Apr 10, 2019","239.41","239.22","239.36","239.05","0.05K","0.16%"
"Apr 09, 2019","239.02","238.79","238.99","238.79","0.02K","0.09%"
"Apr 08, 2019","238.80","238.69","238.85","238.65","0.14K","0.00%"
"Apr 05, 2019","238.79","238.54","238.70","238.54","0.04K","0.03%"
"Apr 04, 2019","238.72","238.49","238.81","238.49","5.99K","0.11%"
"Apr 03, 2019","238.46","238.53","238.67","236.95","2.52K","-0.15%"
"Apr 02, 2019","238.82","238.65","238.84","238.65","0.16K","0.05%"
"Apr 01, 2019","238.69","238.86","238.89","238.74","0.06K","-0.18%"
"Mar 29, 2019","239.11","238.96","239.11","238.96","0.09K","0.01%"
"Mar 28, 2019","239.09","239.30","239.30","239.02","0.09K","-0.17%"
"Mar 27, 2019","239.49","238.65","239.45","238.65","1.05K","0.31%"
"Mar 26, 2019","238.75","238.72","238.72","238.57","2.14K","0.03%"
"Mar 25, 2019","238.67","238.59","238.77","238.57","0.21K","-0.11%"
"Mar 22, 2019","238.94","238.48","238.72","238.48","0.05K","0.11%"
"Mar 21, 2019","238.68","238.63","238.63","238.40","0.11K","0.25%"
"Mar 20, 2019","238.08","238.04","238.20","238.04","0.06K","-0.02%"
"Mar 19, 2019","238.12","238.37","238.53","238.02","0.76K","-0.16%"
"Mar 18, 2019","238.50","238.19","238.47","238.19","0.28K","0.13%"
"Mar 15, 2019","238.19","238.16","238.16","237.91","1.11K","0.03%"
"Mar 14, 2019","238.13","237.90","238.16","237.90","0.02K","0.07%"
"Mar 13, 2019","237.97","237.86","238.02","237.86","0.24K","-0.03%"
"Mar 12, 2019","238.05","237.85","238.12","237.85","1.72K","-0.01%"
"Mar 11, 2019","238.07","238.06","238.22","238.03","0.06K","-0.10%"
"Mar 08, 2019","238.32","238.32","238.44","238.28","0.04K","-0.08%"
"Mar 07, 2019","238.52","237.49","237.49","237.25","0.16K","0.49%"
"Mar 06, 2019","237.36","236.75","236.87","236.71","0.02K","0.28%"
"Mar 05, 2019","236.70","236.57","236.75","236.57","0.02K","0.05%"
"Mar 04, 2019","236.58","236.19","236.35","236.19","1.23K","0.07%"
"Mar 01, 2019","236.41","236.48","236.65","236.29","0.11K","0.01%"
"Feb 28, 2019","236.39","236.38","236.41","236.28","0.04K","-0.02%"
"Feb 27, 2019","236.44","236.99","237.99","236.45","5.96K","-0.26%"
"Feb 26, 2019","237.05","236.76","236.97","236.76","0.68K","0.14%"
"Feb 25, 2019","236.72","236.53","236.69","236.48","1.81K","0.14%"
"Feb 22, 2019","236.38","236.19","236.36","236.19","0.03K","0.04%"
"Feb 21, 2019","236.29","236.10","236.25","236.09","0.02K","-0.04%"
"Feb 20, 2019","236.38","236.39","236.55","236.39","0.02K","-0.13%"
"Feb 19, 2019","236.68","236.69","236.69","236.52","0.41K","-0.01%"
"Feb 18, 2019","236.70","236.60","236.77","236.60","0.07K","0.09%"
"Feb 15, 2019","236.49","236.18","236.21","236.06","0.04K","0.04%"
"Feb 14, 2019","236.40","236.38","236.66","236.38","0.08K","0.01%"
"Feb 13, 2019","236.37","235.97","236.36","235.97","3.47K","0.14%"
"Feb 12, 2019","236.04","236.04","236.14","235.97","0.74K","0.05%"
"Feb 11, 2019","235.92","235.79","235.79","235.58","2.73K","0.09%"
"Feb 08, 2019","235.71","235.85","236.02","235.85","0.22K","-0.08%"
"Feb 07, 2019","235.89","235.73","235.97","235.73","0.28K","-0.05%"
"Feb 06, 2019","236.01","236.09","236.31","236.06","0.09K","-0.08%"
"Feb 05, 2019","236.21","236.13","236.40","236.13","0.02K","-0.03%"
"Feb 04, 2019","236.27","236.33","236.33","236.13","0.03K","-0.10%"
"Feb 01, 2019","236.51","236.43","236.63","236.34","0.84K","-0.24%"
"Jan 31, 2019","237.09","237.14","237.15","236.83","1.85K","0.14%"
"Jan 30, 2019","236.77","236.58","236.82","236.58","0.25K","0.00%"
"Jan 29, 2019","236.76","236.60","236.76","236.56","0.22K","0.03%"
"Jan 28, 2019","236.68","236.58","236.78","236.48","0.09K","-0.03%"
"Jan 25, 2019","236.74","236.96","236.96","236.70","21.29K","-0.03%"
"Jan 24, 2019","236.82","236.31","236.91","236.31","18.95K","0.30%"
"Jan 23, 2019","236.12","236.17","236.17","236.17","0.01K","0.03%"
"Jan 22, 2019","236.05","235.75","236.18","235.75","0.01K","0.08%"
"Jan 21, 2019","235.85","235.75","235.96","235.75","0.04K","-0.07%"
"Jan 18, 2019","236.02","236.07","236.27","236.07","0.01K","0.01%"
"Jan 17, 2019","236.00","235.98","236.08","235.98","0.03K","0.01%"
"Jan 16, 2019","235.98","235.65","235.83","235.65","0.02K","0.15%"
"Jan 15, 2019","235.63","235.61","235.61","235.53","0.84K","0.14%"
"Jan 14, 2019","235.31","235.03","235.20","235.03","0.05K","0.14%"
"Jan 11, 2019","234.97","235.00","235.05","235.00","0.02K","0.09%"
"Jan 10, 2019","234.75","234.72","234.80","234.58","0.62K","0.10%"
"Jan 09, 2019","234.51","234.00","234.55","234.00","2.17K","0.18%"
"Jan 08, 2019","234.08","234.16","234.25","234.11","0.03K","-0.12%"
"Jan 07, 2019","234.37","234.71","234.71","234.67","0.02K","-0.14%"
"Jan 04, 2019","234.69","234.94","234.94","234.57","0.10K","-0.10%"
"Jan 03, 2019","234.93","235.04","235.08","235.04","0.06K","-0.21%"
"Jan 02, 2019","235.42","235.83","235.83","234.32","0.07K","0.22%"
"Dec 28, 2018","234.90","234.99","234.99","234.99","0.04K","-0.07%"
"Dec 27, 2018","235.06","234.89","234.89","234.89","0.00K","0.14%"
"Dec 21, 2018","234.74","234.93","234.93","234.78","0.09K","-0.16%"
"Dec 20, 2018","235.11","235.02","235.22","234.95","2.29K","0.14%"
"Dec 19, 2018","234.78","234.86","234.86","234.86","0.05K","0.23%"
"Dec 18, 2018","234.24","234.37","234.37","234.33","0.03K","0.07%"
"Dec 17, 2018","234.07","234.15","234.15","234.08","0.02K","-0.02%"
"Dec 14, 2018","234.12","234.12","234.19","234.00","2.43K","0.09%"
"Dec 13, 2018","233.91","233.89","234.38","233.88","15.55K","0.11%"
"Dec 12, 2018","233.65","233.62","233.75","233.62","0.01K","0.07%"
"Dec 11, 2018","233.48","233.17","233.46","233.09","0.04K","0.00%"
"Dec 10, 2018","233.48","233.30","233.61","233.30","1.02K","0.00%"
"Dec 07, 2018","233.47","233.54","233.54","233.47","0.05K","-0.02%"
"Dec 06, 2018","233.51","233.86","233.87","233.52","0.31K","-0.14%"
"Dec 05, 2018","233.84","233.73","234.16","233.48","28.46K","0.12%"
"Dec 04, 2018","233.57","233.18","233.24","233.11","1.38K","0.13%"
"Dec 03, 2018","233.26","233.12","233.12","233.09","0.01K","0.20%"
"Nov 30, 2018","232.80","232.75","232.75","232.70","0.06K","0.02%"
"Nov 29, 2018","232.76","232.51","232.61","232.51","0.05K","0.24%"
"Nov 28, 2018","232.21","232.16","232.32","232.14","0.89K","0.03%"
"Nov 27, 2018","232.13","232.21","232.21","232.18","0.03K","0.00%"
"Nov 26, 2018","232.13","231.82","233.26","231.81","56.59K","0.21%"
"Nov 23, 2018","231.65","231.88","232.01","231.58","26.17K","0.25%"
"Nov 21, 2018","231.07","230.62","231.01","230.62","0.04K","0.24%"
"Nov 20, 2018","230.51","230.51","230.51","230.45","0.38K","-0.12%"
"Nov 16, 2018","230.78","231.00","231.03","230.78","1.84K","-0.05%"
"Nov 15, 2018","230.90","230.81","230.97","230.81","0.53K","0.10%"
"Nov 14, 2018","230.67","230.54","230.54","230.54","0.02K","-0.06%"
"Nov 13, 2018","230.81","230.79","230.83","230.79","0.06K","-0.07%"
"Nov 12, 2018","230.97","230.95","230.97","230.89","7.88K","-0.02%"
"Nov 09, 2018","231.01","230.87","230.87","230.74","0.07K","0.09%"
"Nov 08, 2018","230.80","230.76","230.76","230.74","0.05K","-0.11%"
"Nov 07, 2018","231.05","231.32","231.32","230.99","0.07K","0.02%"
